
2026
Hft	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22
2	2	9	18	20	21	22	24	31	36	39	40	43	45	50	54	56	64	70	72	74	76	80
1	3	7	9	15	18	21	23	25	27	28	29	45	46	51	55	56	58	59	71	74	75	76
2025
Hft	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22
104	10	11	20	22	24	26	31	36	38	40	47	49	51	55	58	61	63	64	67	70	78	79
103	5	15	17	19	24	25	31	38	40	43	45	50	52	53	60	63	65	66	74	75	76	79
102	2	4	5	7	9	11	12	21	26	27	29	37	39	46	50	56	57	59	63	65	71	76
101	1	3	4	11	17	22	26	28	33	35	40	44	48	50	55	57	64	67	70	71	72	78
100	9	10	12	20	23	27	30	33	39	41	45	52	53	54	57	64	68	69	72	75	76	78
99	2	10	12	13	14	17	21	24	27	28	30	32	34	36	44	45	50	63	65	70	76	77
98	6	9	15	18	23	26	28	30	31	46	47	49	54	60	61	65	69	70	71	74	77	79
97	1	3	4	5	8	9	10	20	23	24	25	28	29	34	50	64	65	69	76	77	79	80
95	1	4	8	12	16	22	24	30	32	33	34	35	37	38	40	50	53	56	59	60	66	72
94	1	2	7	8	10	13	14	21	27	29	31	39	43	56	61	62	63	67	68	69	72	76
93	3	4	8	24	26	28	29	31	32	34	36	43	44	46	51	54	56	63	74	78	79	80
92	3	4	6	8	11	15	21	23	29	30	31	45	47	52	53	54	56	59	70	71	78	79
91	1	2	7	18	24	32	38	45	46	51	52	53	55	58	61	62	65	67	69	72	73	75
90	1	2	3	9	10	11	15	17	19	24	27	32	42	44	45	46	47	50	55	57	62	65
89	2	3	7	8	21	22	25	32	34	38	40	44	46	47	52	53	54	55	56	61	62	65
88	5	20	21	25	26	27	29	33	36	38	39	41	42	46	57	59	61	69	72	76	79	80
87	1	2	4	15	15	21	24	26	32	36	42	43	44	45	48	51	53	54	62	73	75	80
86	1	3	4	6	12	19	21	22	23	33	34	38	41	42	47	48	53	60	63	70	73	77
85	5	12	16	17	18	20	22	23	36	50	52	53	54	57	59	60	61	72	73	74	76	78
84	8	11	14	16	17	20	21	23	26	30	44	47	60	61	64	65	68	70	71	72	75	80
83	1	12	13	16	26	27	28	29	35	36	37	38	45	48	58	59	60	63	68	73	78	80
82	2	5	6	9	10	12	14	24	25	27	30	37	42	44	47	48	55	63	73	77	78	80
81	1	3	4	9	13	28	31	34	39	40	50	54	57	59	63	64	66	67	70	76	77	79
80	1	7	9	10	16	20	27	28	39	43	53	55	59	60	65	67	69	70	71	75	76	80
79	2	9	14	17	23	24	26	30	32	37	39	45	46	47	56	57	59	60	64	65	66	74
78	2	3	4	7	9	11	16	18	28	33	35	45	49	50	59	64	65	67	68	69	70	78
77	3	11	15	18	22	27	30	36	40	44	49	51	52	53	54	56	67	69	70	71	74	76
76	3	5	9	21	22	30	36	40	41	46	47	51	58	60	61	63	64	67	69	74	78	79
75	2	4	9	13	16	22	24	28	29	31	36	40	43	49	50	52	53	55	64	69	75	76
74	3	5	10	11	13	14	15	16	25	28	32	33	41	45	53	62	63	64	66	67	69	75
73	24	26	27	29	31	32	35	36	37	38	47	51	58	60	63	71	74	75	76	77	78	80
72	7	9	10	12	18	19	20	24	31	38	43	45	46	47	52	56	57	59	62	71	73	78
71	1	2	6	10	23	29	30	35	38	40	41	44	47	49	55	56	58	59	66	67	71	72
70	3	4	10	12	14	15	27	34	40	41	46	49	53	58	59	60	71	73	75	76	77	79
69	2	4	5	6	7	10	16	20	23	28	30	33	49	53	64	68	70	71	72	73	79	80
68	2	5	8	9	12	14	18	23	25	26	32	38	44	50	53	55	56	58	62	65	66	68
67	1	7	8	14	17	22	35	40	41	45	47	54	57	59	60	63	68	69	70	72	74	80
66	1	2	3	4	10	15	21	24	29	30	31	32	33	35	40	43	50	57	59	68	71	75
65	1	6	9	16	17	32	32	33	36	37	41	53	55	56	58	59	60	63	64	68	75	80
64	1	5	16	17	18	24	25	30	31	34	38	40	44	49	51	55	56	60	61	67	72	78
63	2	6	14	17	18	21	33	34	38	40	40	44	48	51	52	54	58	60	61	68	72	72
62	4	11	12	15	17	19	25	29	32	37	39	40	43	47	48	50	57	59	61	67	69	78
61	7	9	10	12	13	16	18	21	27	34	40	41	47	48	54	57	63	66	70	72	74	80
60	2	4	5	11	12	13	15	18	19	26	28	30	37	41	42	44	48	53	60	68	76	80
59	4	7	16	19	24	25	26	27	29	30	31	36	37	40	42	50	56	59	60	70	72	75
58	5	6	8	9	10	11	14	17	20	22	25	28	32	34	39	42	45	52	68	70	76	78
57	1	4	6	7	11	14	15	16	21	27	31	32	43	45	47	50	52	54	63	66	75	77
56	1	7	8	11	18	21	24	27	28	38	41	42	43	55	65	67	70	73	75	76	78	80
55	4	11	12	16	22	28	31	32	34	35	43	47	48	49	52	54	60	64	66	72	76	79
54	5	8	13	14	20	21	26	27	34	38	40	47	52	54	58	62	63	65	66	70	74	77
53	6	10	14	17	19	22	26	29	30	35	36	42	50	58	67	68	71	72	74	75	78	80
52	1	11	18	19	21	22	32	33	34	35	38	42	45	47	52	54	58	59	62	63	71	79
51	2	9	11	12	24	30	33	34	35	41	42	50	52	53	55	57	65	66	69	77	78	79
50	4	5	6	7	23	25	28	31	33	36	40	41	43	46	47	54	58	59	62	64	70	79
49	1	3	4	14	15	22	24	27	28	31	35	39	41	43	44	50	57	58	60	62	75	78
48	4	6	7	8	11	15	23	26	27	34	41	42	45	57	58	61	64	66	68	69	72	79
47	1	3	13	23	24	27	28	29	30	31	35	38	39	44	55	60	66	68	71	75	77	80
46	6	10	13	21	24	25	26	27	28	29	35	38	43	46	48	49	55	56	58	62	66	80
45	15	16	17	20	21	25	26	28	34	37	40	42	53	54	58	60	62	64	67	68	74	75
44	5	12	14	16	23	27	31	36	38	39	43	45	46	55	58	59	60	69	70	74	77	79
43	3	4	8	9	12	19	24	28	31	32	34	39	45	49	54	56	58	65	67	68	72	75
42	1	5	9	10	12	14	19	22	28	34	38	40	42	45	55	58	74	75	76	77	79	80
41	4	6	8	11	12	21	22	24	28	30	31	39	41	45	50	54	64	70	71	74	76	79
40	2	3	5	15	19	26	33	42	45	46	47	48	51	52	57	59	61	64	65	67	69	73
39	9	13	14	28	29	38	39	40	41	42	43	49	52	56	59	62	65	68	71	72	73	80
38	4	5	6	22	24	25	27	32	38	41	42	45	48	51	54	56	58	59	61	73	78	79
37	2	6	8	9	15	16	17	20	21	36	37	46	50	52	53	56	58	62	63	68	70	80
36	2	5	10	15	17	19	22	24	29	39	40	48	49	52	53	56	71	72	74	75	77	80
35	1	3	4	9	10	15	20	22	23	28	33	43	44	45	52	56	57	60	67	75	78	80
34	1	6	10	17	21	23	24	27	28	31	36	38	42	46	49	52	64	65	67	68	72	75
33	10	13	14	16	18	22	28	32	38	40	41	42	45	50	56	65	66	73	74	75	77	82
32	4	7	11	15	20	22	25	26	28	29	37	40	41	56	62	63	68	69	71	72	73	80
31	2	10	12	17	21	24	27	29	32	36	37	40	41	42	43	47	54	66	72	74	75	80
30	1	4	12	14	17	19	24	25	26	27	28	37	38	41	46	48	50	52	54	69	72	73
29	2	4	7	9	10	12	14	19	24	32	33	38	40	48	49	51	53	64	62	72	74	76
28	2	5	17	20	22	26	29	33	42	43	44	49	54	56	61	68	69	70	72	73	74	77
27	1	2	4	6	8	9	13	16	28	29	35	38	43	48	50	59	63	73	75	77	78	80
26	2	9	11	12	13	16	23	27	28	29	31	34	38	41	56	57	63	64	73	75	79	80
25	2	4	14	16	17	22	23	27	29	35	38	40	44	51	54	55	57	63	69	70	77	80
24	1	2	3	9	13	15	16	17	28	29	30	31	43	44	47	48	50	54	58	73	76	78
23	4	5	18	20	32	33	35	37	38	46	51	54	57	64	65	67	68	70	71	72	75	78
22	1	3	6	7	10	12	15	20	31	36	38	42	50	54	58	60	62	69	73	76	78	79
21	4	8	9	10	14	18	19	26	29	31	32	38	40	47	54	58	68	70	72	73	74	80
20	2	4	14	17	24	27	31	37	39	40	45	51	53	54	55	60	61	64	65	70	74	77
19	4	6	7	8	10	14	18	19	20	28	29	38	39	48	55	56	57	59	65	69	71	73
18	1	3	5	6	9	10	11	13	17	23	24	30	32	47	48	55	63	64	67	71	74	79
17	2	5	6	8	11	18	22	23	26	30	39	41	44	47	50	53	56	62	67	75	77	79
16	6	8	9	10	17	21	24	29	32	35	36	40	49	51	55	58	62	65	66	70	72	74
15	2	4	6	8	20	22	27	29	30	31	34	37	39	40	41	52	53	57	62	67	71	72
14	6	8	9	31	33	34	46	47	49	52	55	56	57	58	63	64	66	71	72	76	77	79
13	1	5	10	11	12	15	19	25	26	31	38	43	44	49	51	52	55	57	59	61	65	76
12	8	10	11	12	15	16	21	24	25	29	31	32	34	35	42	44	45	55	65	73	74	80
11	5	7	12	14	16	18	26	28	33	34	37	45	47	51	55	58	63	65	66	67	76	77
10	1	4	8	17	18	23	24	34	40	41	46	48	50	51	54	55	57	64	67	68	69	70
9	2	5	7	12	14	15	21	22	27	28	30	35	41	58	59	62	64	66	67	72	78	80
8	2	7	10	16	22	25	26	33	34	35	37	38	42	44	47	48	51	52	58	63	66	69
7	7	14	15	20	21	24	25	27	30	35	42	44	51	52	56	57	59	63	72	73	77	79
6	5	7	12	13	14	15	19	20	25	26	28	38	42	46	51	63	65	67	70	71	75	77
5	4	6	11	12	20	23	24	25	29	31	34	38	40	43	45	47	48	58	61	63	70	77
4	2	3	4	5	10	15	19	20	29	32	33	39	40	44	47	51	57	60	66	67	73	80
3	4	9	12	13	15	22	23	25	26	34	35	41	45	48	49	50	54	57	59	63	74	75
2	5	7	8	10	13	18	19	21	24	25	31	35	39	41	43	49	55	56	64	71	72	79
1	2	13	14	19	25	26	27	31	35	41	43	47	54	56	57	58	61	62	63	64	70	71
